"RelativePath","Bytes","ReferenceSha256","ImportedSha256","Match"
".branding","171","46F43FF949350747FE36738213B1DD7CC15E5F1036C3E49EDD5AFCCD89EC99D3","46F43FF949350747FE36738213B1DD7CC15E5F1036C3E49EDD5AFCCD89EC99D3","True"
".cargo/config.toml","844","326C5B82722C7FAE968EDAF6E17B65312D1D7A12EBF97AB742A5EC36C9BBDD6D","326C5B82722C7FAE968EDAF6E17B65312D1D7A12EBF97AB742A5EC36C9BBDD6D","True"
".devcontainer/devcontainer.json","792","6FA89BF67D8C161879EA9DC23A16DA8C0370ED49ABE75AF9075485BFBCCDA0FB","6FA89BF67D8C161879EA9DC23A16DA8C0370ED49ABE75AF9075485BFBCCDA0FB","True"
".editorconfig","184","483B45B1766E0864C6ECFF771E8522528FD37949068703F973870A2459D2378F","483B45B1766E0864C6ECFF771E8522528FD37949068703F973870A2459D2378F","True"
".envrc","10","1D26C74FD25A4C3DBB09E029FC609588DA499FD4AF2A41C88F6316C7F8C54CF1","1D26C74FD25A4C3DBB09E029FC609588DA499FD4AF2A41C88F6316C7F8C54CF1","True"
".gitattributes","595","082B14011E2765F3FC0EF38EB22E05C284661271BE36EF7CF214D2B7EC691E37","082B14011E2765F3FC0EF38EB22E05C284661271BE36EF7CF214D2B7EC691E37","True"
".github/FUNDING.yml","25","1D3D204B250C4907F9A5D77A118B3CD6052ABBE247774D8DAB073AA624A8A3FD","1D3D204B250C4907F9A5D77A118B3CD6052ABBE247774D8DAB073AA624A8A3FD","True"
".github/pull_request_template.md","1122","F5E4D242BB9A7EE0B537D4036189BDA95409A32E87122ED5B0E8D13767A5AD6A","F5E4D242BB9A7EE0B537D4036189BDA95409A32E87122ED5B0E8D13767A5AD6A","True"
".github/workflows/build.yml","33188","A4A25C45DB86132DD998037B88D09018B17A61085FA2CBC749E0277BDD710281","A4A25C45DB86132DD998037B88D09018B17A61085FA2CBC749E0277BDD710281","True"
".github/workflows/cargo-deny.yml","711","EEB365600A222D0FFE1CD1C0A8844C8866BADDEF82ADA08C9D752F9D95B7F236","EEB365600A222D0FFE1CD1C0A8844C8866BADDEF82ADA08C9D752F9D95B7F236","True"
".github/workflows/check.yml","2910","4C27C17DECAF8E8A562B7E3F1F5995D525B3E549F76E3A0B2A9D0AFC53076004","4C27C17DECAF8E8A562B7E3F1F5995D525B3E549F76E3A0B2A9D0AFC53076004","True"
".github/workflows/comment-!build-commands.yml","5364","BF0E6F31E302CF8268AD80F5EC0B0F41AC431BA571FE6D1D244B97AA60EE4A1D","BF0E6F31E302CF8268AD80F5EC0B0F41AC431BA571FE6D1D244B97AA60EE4A1D","True"
".github/workflows/comment-clippy-warnings.yaml","3497","90A305F5A68BE9D5240E943AF58FF9FD173FB2E65A65F5B94CC8F1D889BF49E2","90A305F5A68BE9D5240E943AF58FF9FD173FB2E65A65F5B94CC8F1D889BF49E2","True"
".github/workflows/comment-profiling-changes.yaml","15550","5F8B686F3128478FC74B17598A276CFEE22BEA8320277B35E55D02C891302F0E","5F8B686F3128478FC74B17598A276CFEE22BEA8320277B35E55D02C891302F0E","True"
".github/workflows/library-rawkit.yml","1527","4BFE6D9FC44EA2BE406B914D3920BC33DBA8FB42B025919C9EC83652757E1229","4BFE6D9FC44EA2BE406B914D3920BC33DBA8FB42B025919C9EC83652757E1229","True"
".github/workflows/nix.yml","1943","13FD66EAD212AB02A5A0B10C79A8C84770202823E56AFC8F5F74DE0C7413676F","13FD66EAD212AB02A5A0B10C79A8C84770202823E56AFC8F5F74DE0C7413676F","True"
".github/workflows/provide-shaders.yml","1742","E9DE6F03F2DEE445E0E2544881D9FA204EDEEC58C8036442AE1BC535ECA94A5D","E9DE6F03F2DEE445E0E2544881D9FA204EDEEC58C8036442AE1BC535ECA94A5D","True"
".github/workflows/scripts/artifact-upload.bash","2574","582BA39AD2C152E39B64D0AF6D051C205552A871011D1740B2051AAF4DA013C0","582BA39AD2C152E39B64D0AF6D051C205552A871011D1740B2051AAF4DA013C0","True"
".github/workflows/website.yml","2288","6ACE496610540C8FC147308E04D35C039DB930F61A9242226D38CCE2D5323F5A","6ACE496610540C8FC147308E04D35C039DB930F61A9242226D38CCE2D5323F5A","True"
".gitignore","173","4B084F3A76166341CB986E3AEE993A7C8CC0F66976E655265C4069CFDFC04BA6","4B084F3A76166341CB986E3AEE993A7C8CC0F66976E655265C4069CFDFC04BA6","True"
".nix/default.nix","2221","B31D91155DFABA26C138101DE6B0778658A9F96D45E7628206B59AD80FF57E19","B31D91155DFABA26C138101DE6B0778658A9F96D45E7628206B59AD80FF57E19","True"
".nix/deps/crane.nix","571","FDE4116AE3D866EE013AC1CFDBECF0081799A5633DC73167F23DA1D9B74360D4","FDE4116AE3D866EE013AC1CFDBECF0081799A5633DC73167F23DA1D9B74360D4","True"
".nix/deps/rust-gpu.nix","1381","EBBC0D7C500FAC366EFD080BA3FE0BEA0F4A1E11DB5B671903E00F003AA71ACB","EBBC0D7C500FAC366EFD080BA3FE0BEA0F4A1E11DB5B671903E00F003AA71ACB","True"
".nix/dev.nix","1136","6FAF1E0FE1FDFA3C8C551C93FD055BFAEA274603D31F4C11B6613FEE4370E4F3","6FAF1E0FE1FDFA3C8C551C93FD055BFAEA274603D31F4C11B6613FEE4370E4F3","True"
".nix/pkgs/graphite.nix","4700","86E65AA0A898F36E730228FCE73C6638A5C89486442FE11B377D8B817DE0176E","86E65AA0A898F36E730228FCE73C6638A5C89486442FE11B377D8B817DE0176E","True"
".nix/pkgs/graphite-branding.nix","470","3CAFF4922FE7C285F20879897ED245A92EA9B2964B3C3D458950B53F6C3C1B51","3CAFF4922FE7C285F20879897ED245A92EA9B2964B3C3D458950B53F6C3C1B51","True"
".nix/pkgs/graphite-bundle.nix","2432","06B6CC7BE21C55FA134F900BD598AAC6907F4A5B8DC0C82350B5A986D36F2ABF","06B6CC7BE21C55FA134F900BD598AAC6907F4A5B8DC0C82350B5A986D36F2ABF","True"
".nix/pkgs/graphite-cef.nix","1257","36785D8497DFA80DCFBA9CCE33DFC0F1ED0E3E0F9C749E611BBF6C956030016D","36785D8497DFA80DCFBA9CCE33DFC0F1ED0E3E0F9C749E611BBF6C956030016D","True"
".nix/pkgs/graphite-flatpak-manifest.nix","803","254969E1588027610161439A2136C3D71EB3C135809A40152CB97B29DA81AFCF","254969E1588027610161439A2136C3D71EB3C135809A40152CB97B29DA81AFCF","True"
".nix/pkgs/graphite-raster-nodes-shaders.nix","547","BC6AC64E345A6FF068FE2A9C9A7557941AF1C1F7BE6E38337019BB3715BE59B7","BC6AC64E345A6FF068FE2A9C9A7557941AF1C1F7BE6E38337019BB3715BE59B7","True"
".nvmrc","3","68CA3FBA3B7E864770CB61AEB306D4BD4354B68AB4DD38450860C5D823E42A53","68CA3FBA3B7E864770CB61AEB306D4BD4354B68AB4DD38450860C5D823E42A53","True"
".prettierrc","215","DF65BB0A33AD320710B51FE47CB36174433117C9D14CB5D0BC999FFA6E042408","DF65BB0A33AD320710B51FE47CB36174433117C9D14CB5D0BC999FFA6E042408","True"
".vscode/extensions.json","448","17D101E62D81A6D68BD211C4FD2B60D1C3BF259F2BCCE2FBC0FFC31D5712AD71","17D101E62D81A6D68BD211C4FD2B60D1C3BF259F2BCCE2FBC0FFC31D5712AD71","True"
".vscode/launch.json","941","FBB3070BD7190FD481909C07B8CA019E94D25D5D2664925571B4B0E334B13B2A","FBB3070BD7190FD481909C07B8CA019E94D25D5D2664925571B4B0E334B13B2A","True"
".vscode/settings.json","2319","57FA69C75C6FCB2CF378D29EA1533BF41A5604AE30C507A5B56689D339A8BE5A","57FA69C75C6FCB2CF378D29EA1533BF41A5604AE30C507A5B56689D339A8BE5A","True"
"about.toml","2094","D17F39A101E923E3F7DF7EC44D79F049ECE24B3D5BDE7F2B7EC77A6EC8E4F3FE","D17F39A101E923E3F7DF7EC44D79F049ECE24B3D5BDE7F2B7EC77A6EC8E4F3FE","True"
"Cargo.lock","191322","0D9E523A09D0578B91866D383B4CCF4AA29B9B499A7E4CDC61255388BDC01CB2","0D9E523A09D0578B91866D383B4CCF4AA29B9B499A7E4CDC61255388BDC01CB2","True"
"Cargo.toml","8917","F43F34E627802A20A318C699842608AF0913D3137858D2357AEE1B7518B61A1F","F43F34E627802A20A318C699842608AF0913D3137858D2357AEE1B7518B61A1F","True"
"demo-artwork/changing-seasons.graphite","175385","B0260D1F9E2FE5EE42A3AD8EDD8613A91C1DD7192761B295A2693F55255AAFDF","B0260D1F9E2FE5EE42A3AD8EDD8613A91C1DD7192761B295A2693F55255AAFDF","True"
"demo-artwork/isometric-fountain.graphite","1315744","A2D92DEB351F3C7F7E0A86F071AE6FF20AD4F3358A6F0C6B7CAF0DCD0AE620F4","A2D92DEB351F3C7F7E0A86F071AE6FF20AD4F3358A6F0C6B7CAF0DCD0AE620F4","True"
"demo-artwork/marbled-mandelbrot.graphite","32905","7AA02B583BE02D3DB01FA79FFCA3EEE916A3FFC00D6B79945CD77B428FF49858","7AA02B583BE02D3DB01FA79FFCA3EEE916A3FFC00D6B79945CD77B428FF49858","True"
"demo-artwork/painted-dreams.graphite","698952","6D0767DE31673A961D7334F0DA98AF9F2EF0914F25D5699CBD8F8BE298DCF84F","6D0767DE31673A961D7334F0DA98AF9F2EF0914F25D5699CBD8F8BE298DCF84F","True"
"demo-artwork/parametric-dunescape.graphite","402876","46592407016B86A0D8867C85DA3154728D6D72F68A43B5B33A483985467E111B","46592407016B86A0D8867C85DA3154728D6D72F68A43B5B33A483985467E111B","True"
"demo-artwork/procedural-string-lights.graphite","136625","C4A11377E251814248FD4A65296562E0AFD05899000A7B53D30BAC7B199A5372","C4A11377E251814248FD4A65296562E0AFD05899000A7B53D30BAC7B199A5372","True"
"demo-artwork/red-dress.graphite","1392402","32BD64B17410C91FD9A0317819D50DE12914BC9DB162594BA57EB10F22555364","32BD64B17410C91FD9A0317819D50DE12914BC9DB162594BA57EB10F22555364","True"
"demo-artwork/valley-of-spires.graphite","1044115","1C072FA5407059E834D60C09F6FD9E85F735D4CB0FA76E4D5B8F6CE981B35482","1C072FA5407059E834D60C09F6FD9E85F735D4CB0FA76E4D5B8F6CE981B35482","True"
"deny.toml","9289","D60BB3930A7D66E5B6C12C7C6389AE77CC8BC4DB12DF64C346B06A67455814B6","D60BB3930A7D66E5B6C12C7C6389AE77CC8BC4DB12DF64C346B06A67455814B6","True"
"desktop/assets/art.graphite.Graphite.desktop","411","482376A14C448C8C3789AE197DF28235F3036754451A1AB37D9B79E91F1FCC8A","482376A14C448C8C3789AE197DF28235F3036754451A1AB37D9B79E91F1FCC8A","True"
"desktop/bundle/build.rs","455","80903C292DAEC1657945387B74332DFA550DF5D8C5BB32E9344C45E85F729F27","80903C292DAEC1657945387B74332DFA550DF5D8C5BB32E9344C45E85F729F27","True"
"desktop/bundle/Cargo.toml","389","F3F97ED8A2BFB7E70F390BE5E9F807D73C61D0FB0495E3813FA485DEA46DDC9A","F3F97ED8A2BFB7E70F390BE5E9F807D73C61D0FB0495E3813FA485DEA46DDC9A","True"
"desktop/bundle/src/common.rs","2181","2C5A8FAFED81B3DA60888ECB60B001F9B2A823F2F05C9F26E450EF6323F67DC0","2C5A8FAFED81B3DA60888ECB60B001F9B2A823F2F05C9F26E450EF6323F67DC0","True"
"desktop/bundle/src/linux.rs","795","D6BE96063DB9CDB62615E837CB058A91905A9EB0DBE7977AF1F55B1F1A287753","D6BE96063DB9CDB62615E837CB058A91905A9EB0DBE7977AF1F55B1F1A287753","True"
"desktop/bundle/src/mac.rs","8578","4009C0F5357C706A4F3FEF03CFB8B7F6AE9A070017EEA3CEE8EBE16EC162BFE4","4009C0F5357C706A4F3FEF03CFB8B7F6AE9A070017EEA3CEE8EBE16EC162BFE4","True"
"desktop/bundle/src/main.rs","303","64C1CC69C5F128B2E0F3A4D995155412921FD1AFB6491393D74FB027899606CF","64C1CC69C5F128B2E0F3A4D995155412921FD1AFB6491393D74FB027899606CF","True"
"desktop/bundle/src/win.rs","1742","C766190444DE7A0CC0377741AF8AB7304A4E3A2579D828C8C08BF3165E18FCD8","C766190444DE7A0CC0377741AF8AB7304A4E3A2579D828C8C08BF3165E18FCD8","True"
"desktop/Cargo.toml","2203","2DE55672B34899A460591D11963EE7AD27BA53E99E097A4DFD9AA4985DF9734E","2DE55672B34899A460591D11963EE7AD27BA53E99E097A4DFD9AA4985DF9734E","True"
"desktop/embedded-resources/build.rs","1367","B276B83E67789720786D541968FA755E8C2D2A58C755B43D8ACC886BF72E8C58","B276B83E67789720786D541968FA755E8C2D2A58C755B43D8ACC886BF72E8C58","True"
"desktop/embedded-resources/Cargo.toml","400","B1C8A2CB6F2273A6588541CE6ACCA5316EC977B56F68A383CC327E6803547BD7","B1C8A2CB6F2273A6588541CE6ACCA5316EC977B56F68A383CC327E6803547BD7","True"
"desktop/embedded-resources/src/lib.rs","696","85907E0F2E10D38E37616FB0C323542A5D6E9EC132E417D06928707BD88BDAE6","85907E0F2E10D38E37616FB0C323542A5D6E9EC132E417D06928707BD88BDAE6","True"
"desktop/platform/linux/Cargo.toml","351","430A010910EBD3E8B8C87EF8283F88FC4B53F72A6032AD0E0037189541C6EBBC","430A010910EBD3E8B8C87EF8283F88FC4B53F72A6032AD0E0037189541C6EBBC","True"
"desktop/platform/linux/src/main.rs","67","425C3251AFA7679974F72D0ACD4837299069DD5A624CEF06BA7527923C3F0412","425C3251AFA7679974F72D0ACD4837299069DD5A624CEF06BA7527923C3F0412","True"
"desktop/platform/mac/Cargo.toml","614","0124E7DA1CEAD88BC43187CFF6F293310A5750E84470F6D68D3D94BD3561F179","0124E7DA1CEAD88BC43187CFF6F293310A5750E84470F6D68D3D94BD3561F179","True"
"desktop/platform/mac/src/helper.rs","75","084E3389E3018D423A2979676CE76E05A8DB321DFB7E0ABDDFD21364447E15C2","084E3389E3018D423A2979676CE76E05A8DB321DFB7E0ABDDFD21364447E15C2","True"
"desktop/platform/mac/src/main.rs","67","425C3251AFA7679974F72D0ACD4837299069DD5A624CEF06BA7527923C3F0412","425C3251AFA7679974F72D0ACD4837299069DD5A624CEF06BA7527923C3F0412","True"
"desktop/platform/win/build.rs","910","AC2416B5CED43418141E16BF117F8A522476B29CFBDB602CD4BC7079CAB76160","AC2416B5CED43418141E16BF117F8A522476B29CFBDB602CD4BC7079CAB76160","True"
"desktop/platform/win/Cargo.toml","424","3EAC53E05141738FC01AA87E31820E7788A0309E513D15EFCD095B3526F5BE10","3EAC53E05141738FC01AA87E31820E7788A0309E513D15EFCD095B3526F5BE10","True"
"desktop/platform/win/src/main.rs","101","EF3DC82B9560AEF35BF151AFE4840F3FDD5926173CCFC32102EAACDA63445D24","EF3DC82B9560AEF35BF151AFE4840F3FDD5926173CCFC32102EAACDA63445D24","True"
"desktop/src/app.rs","22608","7D23BDAEC2137AC37A25A859A4A2C8737C47DFA40B2DB75838B8B5FF37F2C78D","7D23BDAEC2137AC37A25A859A4A2C8737C47DFA40B2DB75838B8B5FF37F2C78D","True"
"desktop/src/cli.rs","297","1E57E319E206DCF308B32D0A850ACB2EADDA6835BA9DE822BD2E2145DA279530","1E57E319E206DCF308B32D0A850ACB2EADDA6835BA9DE822BD2E2145DA279530","True"
"desktop/src/consts.rs","719","8A05FCB04670D674A70D92DD444D0B629454171791AC37FDA4C2691CDA3DA5CF","8A05FCB04670D674A70D92DD444D0B629454171791AC37FDA4C2691CDA3DA5CF","True"
"desktop/src/dirs.rs","1639","43CCE29BF1E07A5D80C6177A1741B35207FDE46E14901CB5BB4CCFA5C9FE9873","43CCE29BF1E07A5D80C6177A1741B35207FDE46E14901CB5BB4CCFA5C9FE9873","True"
"desktop/src/event.rs","1160","95BB1AD9805C8F122E3B3719B5ACD2626209AE6D7CB7E848E5C5F5295DD2EE6B","95BB1AD9805C8F122E3B3719B5ACD2626209AE6D7CB7E848E5C5F5295DD2EE6B","True"
"desktop/src/gpu_context.rs","977","5E3CD25B9783867B11AF7D27813293F2D5050ED5F00A94A99D41B17E69771EA6","5E3CD25B9783867B11AF7D27813293F2D5050ED5F00A94A99D41B17E69771EA6","True"
"desktop/src/lib.rs","5440","F9BB0CA637A6601708BD54BD2452980DD53BC288548979ECE16809348E0509C9","F9BB0CA637A6601708BD54BD2452980DD53BC288548979ECE16809348E0509C9","True"
"desktop/src/main.rs","67","425C3251AFA7679974F72D0ACD4837299069DD5A624CEF06BA7527923C3F0412","425C3251AFA7679974F72D0ACD4837299069DD5A624CEF06BA7527923C3F0412","True"
"desktop/src/persist.rs","2864","7CF66CF6C186FF6C3C273A16990464CEDC279468D17ABDBEB3DA24B6B4D47CE3","7CF66CF6C186FF6C3C273A16990464CEDC279468D17ABDBEB3DA24B6B4D47CE3","True"
"desktop/src/preferences.rs","915","144E5682254C057B1055902381BD2E3C9EBA3294915CC44298D63265B0932B75","144E5682254C057B1055902381BD2E3C9EBA3294915CC44298D63265B0932B75","True"
"desktop/src/render.rs","61","A2127709351ADBB2619D32EF3AC6E5492BDA8E94E6A550F13FBC35A650FCCFBB","A2127709351ADBB2619D32EF3AC6E5492BDA8E94E6A550F13FBC35A650FCCFBB","True"
"desktop/src/render/composite_shader.wgsl","3351","6217A1D268F90B72481ED2BAC28FFF626018E98900F3C8DF911044E5F67D2836","6217A1D268F90B72481ED2BAC28FFF626018E98900F3C8DF911044E5F67D2836","True"
"desktop/src/render/state.rs","12531","5E3150E2FFE2F3590637BD2F2E605D7CB11170D58B4DE04CD12CFB45198C5BF8","5E3150E2FFE2F3590637BD2F2E605D7CB11170D58B4DE04CD12CFB45198C5BF8","True"
"desktop/src/socket.rs","4158","AA284768726DD2543AB2D2F15AF867B4B720D69DA0FE5966580CB816D18FB78B","AA284768726DD2543AB2D2F15AF867B4B720D69DA0FE5966580CB816D18FB78B","True"
"desktop/src/window.rs","6331","B1EEF1EE1D04CB8A0DAC66E348B37E733B9B2B4F4D7E257FA3668C91C3239FB8","B1EEF1EE1D04CB8A0DAC66E348B37E733B9B2B4F4D7E257FA3668C91C3239FB8","True"
"desktop/src/window/linux.rs","995","51041256046BCC41A55500C216DAC3561AA5FE57F6164300EA66ACE39456F885","51041256046BCC41A55500C216DAC3561AA5FE57F6164300EA66ACE39456F885","True"
"desktop/src/window/mac.rs","1117","0190E33CFA5DEECCD7EB7D411B40D2E467C9A696F338C23FB0116AA29B470E2D","0190E33CFA5DEECCD7EB7D411B40D2E467C9A696F338C23FB0116AA29B470E2D","True"
"desktop/src/window/mac/app.rs","3826","2168D1D93011471F203AC5AC20CA6FAC57AA338D7BC0C7F2B1F68F4073059248","2168D1D93011471F203AC5AC20CA6FAC57AA338D7BC0C7F2B1F68F4073059248","True"
"desktop/src/window/mac/menu.rs","4775","6959BE5F24D8E88FDDA790A052107ADFAFBA9D38F7A069333642D640FF574F31","6959BE5F24D8E88FDDA790A052107ADFAFBA9D38F7A069333642D640FF574F31","True"
"desktop/src/window/win.rs","1395","B037C1D6F466839E18FB9EC298ACCFC23BF92BF5EC46BF227A36B799BD1EDD19","B037C1D6F466839E18FB9EC298ACCFC23BF92BF5EC46BF227A36B799BD1EDD19","True"
"desktop/src/window/win/native_handle.rs","15098","617ACCE0E4B43A10C25745A101AD8C134058BA1FE4E8975CB7FB764A28DEDA00","617ACCE0E4B43A10C25745A101AD8C134058BA1FE4E8975CB7FB764A28DEDA00","True"
"desktop/ui/Cargo.toml","1787","1EC8E15FA09926542E4DD38FF8D0B5434B19356CD1AAE964864E216E54BC04A3","1EC8E15FA09926542E4DD38FF8D0B5434B19356CD1AAE964864E216E54BC04A3","True"
"desktop/ui/src/consts.rs","1440","C280834A852242D3EC2D17C6A4475539CD74701A4A404CA5B705BD0CAD1DD196","C280834A852242D3EC2D17C6A4475539CD74701A4A404CA5B705BD0CAD1DD196","True"
"desktop/ui/src/context.rs","11678","4B7130D74CC381E44F6EDD767B1869F9CFEAD08CC1FD2372C2BFDC923544D10A","4B7130D74CC381E44F6EDD767B1869F9CFEAD08CC1FD2372C2BFDC923544D10A","True"
"desktop/ui/src/delegate.rs","1626","43EB2BF032F2C6F569F4E0892DC8584DF441D1D66DE3502C50648D799DACD0CA","43EB2BF032F2C6F569F4E0892DC8584DF441D1D66DE3502C50648D799DACD0CA","True"
"desktop/ui/src/dirs.rs","1236","7B75641E3C6474C372CD067001BC5BFE7675A223782295108FD61CEAA896A493","7B75641E3C6474C372CD067001BC5BFE7675A223782295108FD61CEAA896A493","True"
"desktop/ui/src/events.rs","879","E68F153110E7CE31544F86524C00F89F077C9E491766521D8644A180C0AA8CC5","E68F153110E7CE31544F86524C00F89F077C9E491766521D8644A180C0AA8CC5","True"
"desktop/ui/src/frames.rs","349","EB153CDCC121AF9CD653FB267C4ABCA27FBADDE91FD01A818CF574CCF89EAD05","EB153CDCC121AF9CD653FB267C4ABCA27FBADDE91FD01A818CF574CCF89EAD05","True"
"desktop/ui/src/frames/import.rs","3855","52F6469F3C6D378F8B659B99E1A6CC32527ABBE2BA122A0CB5EBE970A6BDA5F9","52F6469F3C6D378F8B659B99E1A6CC32527ABBE2BA122A0CB5EBE970A6BDA5F9","True"
"desktop/ui/src/frames/import/d3d11.rs","4422","F3D12BE747412CFFC9FE5C02C3CCD2A0AC4D7E9EBCA62A590A03CDF420E3077B","F3D12BE747412CFFC9FE5C02C3CCD2A0AC4D7E9EBCA62A590A03CDF420E3077B","True"
"desktop/ui/src/frames/import/dmabuf.rs","8189","A7B9302ED8125CC2F02F71D3DF94E8402A5A4130A4975CA9D0520D02679C4B0A","A7B9302ED8125CC2F02F71D3DF94E8402A5A4130A4975CA9D0520D02679C4B0A","True"
"desktop/ui/src/frames/import/iosurface.rs","3435","17CCEF6E7C8CABF94D15E7FD4652CB12A32887834B09879E166576D4A5D64949","17CCEF6E7C8CABF94D15E7FD4652CB12A32887834B09879E166576D4A5D64949","True"
"desktop/ui/src/frames/plane.rs","892","C4813D9BCDB4AF77302ED102CD3069AAE5A21B68381BE6D26BF2F8C38E328270","C4813D9BCDB4AF77302ED102CD3069AAE5A21B68381BE6D26BF2F8C38E328270","True"
"desktop/ui/src/frames/plane/linux.rs","8582","A4539A6ADB71D092C43B912C763876BFD541E69B3BE070392881A124E9F3DA7E","A4539A6ADB71D092C43B912C763876BFD541E69B3BE070392881A124E9F3DA7E","True"
"desktop/ui/src/frames/plane/mac.rs","9358","747D071B2442324FBDBBFAD22CD668BAF84DD25F13B54EB56044E145221F1950","747D071B2442324FBDBBFAD22CD668BAF84DD25F13B54EB56044E145221F1950","True"
"desktop/ui/src/frames/plane/win.rs","5039","AFBBEEAE590420D95F56F599E78F85E94415D18929BFEDD2B2EB21724F8654F1","AFBBEEAE590420D95F56F599E78F85E94415D18929BFEDD2B2EB21724F8654F1","True"
"desktop/ui/src/frames/receive.rs","3661","FD9C8D78582B1C97332069446317E62343FAD306B0A02AB364BAB47A504234F3","FD9C8D78582B1C97332069446317E62343FAD306B0A02AB364BAB47A504234F3","True"
"desktop/ui/src/frames/resample.rs","4510","76E2F6ABFF7D87E02320CEDF213836D06E7D19C1B0F7A326B1F5BD2C1C5EB40E","76E2F6ABFF7D87E02320CEDF213836D06E7D19C1B0F7A326B1F5BD2C1C5EB40E","True"
"desktop/ui/src/frames/resample.wgsl","3099","C1BDFB80A14F1DC6F78F1B89249755DC06FC7BA1C367728BACB8D0DAEB80DD96","C1BDFB80A14F1DC6F78F1B89249755DC06FC7BA1C367728BACB8D0DAEB80DD96","True"
"desktop/ui/src/frames/sequence.rs","2259","DBC084DF0776F34BAC00E0E8B51D356D0C2FF7B7B34D5A1875C15616FC0A2B9C","DBC084DF0776F34BAC00E0E8B51D356D0C2FF7B7B34D5A1875C15616FC0A2B9C","True"
"desktop/ui/src/frames/sink.rs","1130","1E641EA2FD07429CB2130F45FCA1C67F94EC3065351EEC1651BDAE80270870A5","1E641EA2FD07429CB2130F45FCA1C67F94EC3065351EEC1651BDAE80270870A5","True"
"desktop/ui/src/frames/streamer.rs","4580","AEDEB5256133856753080BE828132E6B381440A9DAC1D091983B6FAF243F046F","AEDEB5256133856753080BE828132E6B381440A9DAC1D091983B6FAF243F046F","True"
"desktop/ui/src/frames/surface.rs","7140","D5683B1CFF56F3DD7077B469E666A9DDA5F1D6AFF51E655305AC0472EA63B029","D5683B1CFF56F3DD7077B469E666A9DDA5F1D6AFF51E655305AC0472EA63B029","True"
"desktop/ui/src/input.rs","7890","87BE5C5872E9DFD8AA989B8DBE15809694E12117F025DEE6E221DB63F8A1395D","87BE5C5872E9DFD8AA989B8DBE15809694E12117F025DEE6E221DB63F8A1395D","True"
"desktop/ui/src/input/keymap.rs","5101","98A62501F0C569A9BE4E485D30ECE82D6492192B6CDBD36ED51EA4D02C4F78C3","98A62501F0C569A9BE4E485D30ECE82D6492192B6CDBD36ED51EA4D02C4F78C3","True"
"desktop/ui/src/input/state.rs","6874","BBCF0CD19DBBE7E2B2BDE80ACA885782420CEB5FD4348519BED19EBADEA605F2","BBCF0CD19DBBE7E2B2BDE80ACA885782420CEB5FD4348519BED19EBADEA605F2","True"
"desktop/ui/src/internal.rs","707","F1C4F28F3C25D5E1614E89D325B131027D8AB417B44803DACD9467B74216EA43","F1C4F28F3C25D5E1614E89D325B131027D8AB417B44803DACD9467B74216EA43","True"
"desktop/ui/src/internal/browser_process_app.rs","4989","B43C3F16E66A289243B834900A124972752D4A4EA4A4139CA300A0FE2318EB49","B43C3F16E66A289243B834900A124972752D4A4EA4A4139CA300A0FE2318EB49","True"
"desktop/ui/src/internal/browser_process_client.rs","3847","CDC8EAFFABB34730BDCB04311D8AF61130F509C5A7E79391CED3DD4925F561CC","CDC8EAFFABB34730BDCB04311D8AF61130F509C5A7E79391CED3DD4925F561CC","True"
"desktop/ui/src/internal/browser_process_handler.rs","1349","58AC5DE00E1848464B49BDAE90BEE5FD49B5B7C988F71A7E0A3773B86AA9F310","58AC5DE00E1848464B49BDAE90BEE5FD49B5B7C988F71A7E0A3773B86AA9F310","True"
"desktop/ui/src/internal/context_menu_handler.rs","1665","4877DB641DAD39C9414FB0A21680D179005BB1694762178ED19687E4D9F062E8","4877DB641DAD39C9414FB0A21680D179005BB1694762178ED19687E4D9F062E8","True"
"desktop/ui/src/internal/display_handler.rs","5591","9AFED86D81A07BB97767B2B9B16E2F0DEF275F0AD6B239FFE7F2328F8F6DEB7E","9AFED86D81A07BB97767B2B9B16E2F0DEF275F0AD6B239FFE7F2328F8F6DEB7E","True"
"desktop/ui/src/internal/keyboard_handler.rs","3374","861CE04693F46A9FC8FAEA5446A063FB564BCDE361DA408199CCEBB656516122","861CE04693F46A9FC8FAEA5446A063FB564BCDE361DA408199CCEBB656516122","True"
"desktop/ui/src/internal/life_span_handler.rs","1823","586AC7BE7B187277C5D909EEA375D6A867F51FB6160E6742AF124E33CDD9AB76","586AC7BE7B187277C5D909EEA375D6A867F51FB6160E6742AF124E33CDD9AB76","True"
"desktop/ui/src/internal/load_handler.rs","1475","EC74E89DE489623753EB536B4F744DA53EA8AA312DDC1610558AE06C18F1BA82","EC74E89DE489623753EB536B4F744DA53EA8AA312DDC1610558AE06C18F1BA82","True"
"desktop/ui/src/internal/render_handler.rs","2489","EF00FF5EBC3CDC555C442A594970ADD32D1B9A092DA7F52BBBBEBCC61445CD0A","EF00FF5EBC3CDC555C442A594970ADD32D1B9A092DA7F52BBBBEBCC61445CD0A","True"
"desktop/ui/src/internal/render_process_app.rs","1504","EAF022B606937A4EB06E6D68634897E38935C2BF58A2E4A5C19FE9C62DF761F4","EAF022B606937A4EB06E6D68634897E38935C2BF58A2E4A5C19FE9C62DF761F4","True"
